"1002.1962","Scott Daniel","Scott F. Daniel, Eric V. Linder, Tristan L. Smith, Robert R. Caldwell,
  Asantha Cooray, Alexie Leauthaud, Lucas Lombriser","Testing General Relativity with Current Cosmological Data","11 pages; 7 figures; typographical errors corrected; this is the
  published version","Phys.Rev.D81:123508,2010","10.1103/PhysRevD.81.123508",,"astro-ph.CO gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Deviations from general relativity, such as could be responsible for the
cosmic acceleration, would influence the growth of large scale structure and
the deflection of light by that structure. We clarify the relations between
several different model independent approaches to deviations from general
relativity appearing in the literature, devising a translation table. We
examine current constraints on such deviations, using weak gravitational
lensing data of the CFHTLS and COSMOS surveys, cosmic microwave background
radiation data of WMAP5, and supernova distance data of Union2. Markov Chain
Monte Carlo likelihood analysis of the parameters over various redshift ranges
yields consistency with general relativity at the 95% confidence level.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 18:28:08 GMT""},{""version"":""v2"",""created"":""Thu, 10 Jun 2010 01:40:15 GMT""}]","2014-11-20"
"1002.2233","Cosmin Ilie","Katherine Freese, Cosmin Ilie, Douglas Spolyar, Monica Valluri, Peter
  Bodenheimer","Supermassive Dark Stars: Detectable in JWST","32 pages, 4 figures","Astrophys.J.716:1397-1407,2010","10.1088/0004-637X/716/2/1397",,"astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The first phase of stellar evolution in the history of the Universe may be
Dark Stars, powered by dark matter heating rather than by nuclear fusion.
Weakly Interacting Massive Particles, which may be their own antipartners,
collect inside the first stars and annihilate to produce a heat source that can
power the stars for millions to billions of years. In this paper we show that
these objects can grow to be supermassive dark stars (SMDS) with masses
$\gtrsim (10^5-10^7) \msun$. The growth continues as long as dark matter
heating persists, since dark stars are large and cool (surface temperature
$\lesssim 5\times 10^4$K) and do not emit enough ionizing photons to prevent
further accretion of baryons onto the star. The dark matter may be provided by
two mechanisms: (1) gravitational attraction of dark matter particles on a
variety of orbits not previously considered, and (2) capture of WIMPs due to
elastic scattering. Once the dark matter fuel is exhausted, the SMDS becomes a
heavy main sequence star; these stars eventually collapse to form massive black
holes that may provide seeds for supermassive black holes in the Universe. SMDS
are very bright, with luminosities exceeding $(10^9-10^{11}) L_\odot$. We
demonstrate that for several reasonable parameters, these objects will be
detectable with JWST. Such an observational discovery would confirm the
existence of a new phase of stellar evolution powered by dark matter.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 22:40:55 GMT""}]","2014-11-20"
"1002.2234","Luisberis Velazquez-Abad","L. Velazquez and S. Curilef","Extending canonical Monte Carlo methods II","Version submitted to JSTAT","J. Stat. Mech. (2010) P04026","10.1088/1742-5468/2010/04/P04026",,"cond-mat.stat-mech","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Previously, we have presented a methodology to extend canonical Monte Carlo
methods inspired on a suitable extension of the canonical fluctuation relation
$C=\beta^{2}<\delta E^{2}>$ compatible with negative heat capacities $C<0$.
Now, we improve this methodology by introducing a better treatment of finite
size effects affecting the precision of a direct determination of the
microcanonical caloric curve $\beta (E) =\partial S(E) /\partial E$, as well as
a better implementation of MC schemes. We shall show that despite the
modifications considered, the extended canonical MC methods possibility an
impressive overcome of the so-called \textit{super-critical slowing down}
observed close to the region of a temperature driven first-order phase
transition. In this case, the dependence of the decorrelation time $\tau$ with
the system size $N$ is reduced from an exponential growth to a weak power-law
behavior $\tau(N)\propto N^{\alpha}$, which is shown in the particular case of
the 2D seven-state Potts model where the exponent $\alpha=0.14-0.18$.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 22:44:09 GMT""}]","2013-07-31"
"1002.2235","B\'ereng\`ere Abou","B\'ereng\`ere Abou, Cyprien Gay, Bastien Laurent, Olivier Cardoso,
  Dagmar Voigt, Henrik Peisker, Stanislav Gorb","Extensive collection of femtoliter pad secretion droplets in beetle
  Leptinotarsa decemlineata allows nanoliter microrheology",,"J. R. Soc. Interface (2010), vol.7, 1745-1752","10.1098/rsif.2010.0075",,"cond-mat.soft","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Pads of beetles are covered with long, deformable setae, each ending in a
micrometric terminal plate coated with secretory fluid. It was recently shown
that the layer of the pad secretion covering the terminal plates is responsible
for the generation of strong attractive forces. However, less is known about
the fluid itself because it is produced in extremely small quantity. We here
present a first experimental investigation of the rheological properties of the
pad secretion in the Colorado potato beetle {\it Leptinotarsa decemlineata}.
Because the secretion is produced in an extremely small amount at the level of
the terminal plate, we first develop a procedure based on capillary effects to
collect the secretion. We then manage to incorporate micrometric beads,
initially in the form of a dry powder, and record their thermal motion to
determine the mechanical properties of the surrounding medium. We achieve such
a quantitative measurement within the collected volume, much smaller than the
$1 {\rm \mu}$l sample volume usually required for this technique. Surprisingly,
the beetle secretion was found to behave as a purely viscous liquid, of high
viscosity. This suggests that no specific complex fluid behaviour is needed
during beetle locomotion. We build a scenario for the contact formation between
the spatula at the setal tip and a substrate, during the insect walk. We show
that the attachment dynamics of the insect pad computed from the high measured
viscosity is in good agreement with observed insect pace. We finally discuss
the consequences of the secretion viscosity on the insect adhesion.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 23:05:21 GMT""}]","2010-10-26"
"1002.2236","Khalil Ghorbal","Khalil Ghorbal, Eric Goubault, Sylvie Putot","A Logical Product Approach to Zonotope Intersection",,,"10.1007/978-3-642-14295-6_22",,"cs.LO cs.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We define and study a new abstract domain which is a fine-grained combination
of zonotopes with polyhedric domains such as the interval, octagon, linear
templates or polyhedron domain. While abstract transfer functions are still
rather inexpensive and accurate even for interpreting non-linear computations,
we are able to also interpret tests (i.e. intersections) efficiently. This
fixes a known drawback of zonotopic methods, as used for reachability analysis
for hybrid sys- tems as well as for invariant generation in abstract
interpretation: intersection of zonotopes are not always zonotopes, and there
is not even a best zonotopic over-approximation of the intersection. We
describe some examples and an im- plementation of our method in the APRON
library, and discuss some further in- teresting combinations of zonotopes with
non-linear or non-convex domains such as quadratic templates and maxplus
polyhedra.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 23:08:49 GMT""},{""version"":""v2"",""created"":""Thu, 25 Mar 2010 13:08:41 GMT""},{""version"":""v3"",""created"":""Fri, 26 Mar 2010 10:02:17 GMT""}]","2014-02-14"
"1002.2237","David Simpson","D.J.W. Simpson and J.D. Meiss","Resonance near Border-Collision Bifurcations in Piecewise-Smooth,
  Continuous Maps","32 pages, 10 figures","Nonlinearity 23: 3091-3118 (2010)","10.1088/0951-7715/23/12/006",,"math.DS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Mode-locking regions (resonance tongues) formed by border-collision
bifurcations of piecewise-smooth, continuous maps commonly exhibit a
distinctive sausage-like geometry with pinch points called ""shrinking points"".
In this paper we extend our unfolding of the piecewise-linear case [{\em
Nonlinearity}, 22(5):1123-1144, 2009] to show how shrinking points are
destroyed by nonlinearity. We obtain a codimension-three unfolding of this
shrinking point bifurcation for $N$-dimensional maps. We show that the
destruction of the shrinking points generically occurs by the creation of a
curve of saddle-node bifurcations that smooth one boundary of the sausage,
leaving a kink in the other boundary.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 01:02:32 GMT""}]","2011-09-06"
"1002.2238","Hector  Silva","Danilo T. Alves, Edney R. Granhen, Hector O. Silva, Mateus G. Lima","Exact behavior of the energy density inside a one-dimensional
  oscillating cavity with a thermal state","13 pages, 9 figures, Final version published at Phys. Lett. A",,"10.1016/j.physleta.2010.07.063",,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We investigate the exact behavior of the energy density of a real massless
scalar field inside a cavity with a single moving mirror executing a resonant
oscillatory law of motion, satisfying Dirichlet boundary conditions at finite
temperature. Our results are compared with those found in literature through
analytical approximative methods.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 23:19:19 GMT""},{""version"":""v2"",""created"":""Sat, 4 Sep 2010 17:55:01 GMT""}]","2010-09-07"
"1002.2239","Tesla E. Jeltema","The Fermi-LAT Collaboration","Constraints on Dark Matter Annihilation in Clusters of Galaxies with the
  Fermi Large Area Telescope","accepted to JCAP, Corresponding authors: T.E. Jeltema and S. Profumo,
  minor revisions to be consistent with accepted version","JCAP 05(2010)025","10.1088/1475-7516/2010/05/025",,"astro-ph.CO astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Nearby clusters and groups of galaxies are potentially bright sources of
high-energy gamma-ray emission resulting from the pair-annihilation of dark
matter particles. However, no significant gamma-ray emission has been detected
so far from clusters in the first 11 months of observations with the Fermi
Large Area Telescope. We interpret this non-detection in terms of constraints
on dark matter particle properties. In particular for leptonic annihilation
final states and particle masses greater than ~200 GeV, gamma-ray emission from
inverse Compton scattering of CMB photons is expected to dominate the dark
matter annihilation signal from clusters, and our gamma-ray limits exclude
large regions of the parameter space that would give a good fit to the recent
anomalous Pamela and Fermi-LAT electron-positron measurements. We also present
constraints on the annihilation of more standard dark matter candidates, such
as the lightest neutralino of supersymmetric models. The constraints are
particularly strong when including the fact that clusters are known to contain
substructure at least on galaxy scales, increasing the expected gamma-ray flux
by a factor of ~5 over a smooth-halo assumption. We also explore the effect of
uncertainties in cluster dark matter density profiles, finding a systematic
uncertainty in the constraints of roughly a factor of two, but similar overall
conclusions. In this work, we focus on deriving limits on dark matter models; a
more general consideration of the Fermi-LAT data on clusters and clusters as
gamma-ray sources is forthcoming.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 01:54:20 GMT""},{""version"":""v2"",""created"":""Mon, 15 Feb 2010 21:53:20 GMT""},{""version"":""v3"",""created"":""Mon, 1 Mar 2010 21:07:58 GMT""},{""version"":""v4"",""created"":""Tue, 13 Apr 2010 00:11:28 GMT""}]","2010-05-25"
"1002.2240","Joe Suzuki","Joe Suzuki","A Generalization of the Chow-Liu Algorithm and its Application to
  Statistical Learning",,,,,"cs.IT cs.AI cs.LG math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We extend the Chow-Liu algorithm for general random variables while the
previous versions only considered finite cases. In particular, this paper
applies the generalization to Suzuki's learning algorithm that generates from
data forests rather than trees based on the minimum description length by
balancing the fitness of the data to the forest and the simplicity of the
forest. As a result, we successfully obtain an algorithm when both of the
Gaussian and finite random variables are present.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 23:19:56 GMT""}]","2010-02-12"
"1002.2241","Falk Herwig","Falk Herwig, Marco Pignatari, Paul R. Woodward, David H. Porter,
  Gabriel Rockefeller, Chris L. Fryer, Michael Bennett and Raphael Hirschi","Convective-reactive proton-C12 combustion in Sakurai's object (V4334
  Sagittarii) and implications for the evolution and yields from the first
  generations of stars","ApJ in press, this revision contains several changes that improve
  clarity of presentation reflecting the suggestions made by the referee; this
  version represents no change in substance compared to version 1; some
  technical material has been moved to an appendix; an additional appendix
  deals in more detail with the combustion time scales; this version is
  practically identical to the ApJ version",,"10.1088/0004-637X/727/2/89","LA-UR 10-00630","astro-ph.SR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Depending on mass and metallicity as well as evolutionary phase, stars
occasionally experience convective-reactive nucleosynthesis episodes. We
specifically investigate the situation when nucleosynthetically unprocessed,
H-rich material is convectively mixed with a He-burning zone, for example in
convectively unstable shell on top of electron-degenerate cores in AGB stars,
young white dwarfs or X-ray bursting neutron stars. Such episodes are
frequently encountered in stellar evolution models of stars of extremely low or
zero metal content [...] We focus on the convective-reactive episode in the
very-late thermal pulse star Sakurai's object (V4334 Sagittarii). Asplund etal.
(1999) determined the abundances of 28 elements, many of which are highly
non-solar, ranging from H, He and Li all the way to Ba and La, plus the C
isotopic ratio. Our simulations show that the mixing evolution according to
standard, one-dimensional stellar evolution models implies neutron densities in
the He that are too low to obtain a significant neutron capture nucleosynthesis
on the heavy elements. We have carried out 3D hydrodynamic He-shell flash
convection [...] we assume that the ingestion process of H into the He-shell
convection zone leads only after some delay time to a sufficient entropy
barrier that splits the convection zone [...] we obtain significantly higher
neutron densities (~few 10^15 1/cm^3) and reproduce the key observed abundance
trends found in Sakurai's object. These include an overproduction of Rb, Sr and
Y by about 2 orders of magnitude higher than the overproduction of Ba and La.
Such a peculiar nucleosynthesis signature is impossible to obtain with the
mixing predictions in our one-dimensional stellar evolution models. [...] We
determine how our results depend on uncertainties of nuclear reaction rates,
for example for the C13(\alpha, n)O16 reaction.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 01:02:22 GMT""},{""version"":""v2"",""created"":""Tue, 4 Jan 2011 18:30:48 GMT""}]","2015-05-18"
"1002.2242","Dan Goreac","D. Goreac","Viability, Invariance and Reachability for Controlled Piecewise
  Deterministic Markov Processes Associated to Gene Networks","submitted","ESAIM: Control, Optimisation and Calculus of Variations (2011),
  Volume 18, Issue 02, 2012, pp 401-426","10.1051/cocv/2010103",,"math.OC math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We aim at characterizing viability, invariance and some reachability
properties of controlled piecewise deterministic Markov processes (PDMPs).
Using analytical methods from the theory of viscosity solutions, we establish
criteria for viability and invariance in terms of the first order normal cone.
We also investigate reachability of arbitrary open sets. The method is based on
viscosity techniques and duality for some associated linearized problem. The
theoretical results are applied to general On/Off systems, Cook's model for
haploinssuficiency, and a stochastic model for bacteriophage lambda.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 23:47:35 GMT""}]","2013-04-09"
"1002.2243","Sam George","Sam O. George, H. Bola George, Scott V. Nguyen","Effect of Wind Intermittency on the Electric Grid: Mitigating the Risk
  of Energy Deficits","8 pages, 12 figures",,,,"stat.AP physics.ao-ph physics.data-an physics.soc-ph stat.CO stat.ML","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Successful implementation of California's Renewable Portfolio Standard (RPS)
mandating 33 percent renewable energy generation by 2020 requires inclusion of
a robust strategy to mitigate increased risk of energy deficits (blackouts) due
to short time-scale (sub 1 hour) intermittencies in renewable energy sources.
Of these RPS sources, wind energy has the fastest growth rate--over 25%
year-over-year. If these growth trends continue, wind energy could make up 15
percent of California's energy portfolio by 2016 (wRPS15). However, the
hour-to-hour variations in wind energy (speed) will create large hourly energy
deficits that require installation of other, more predictable, compensation
generation capacity and infrastructure. Compensating for the energy deficits of
wRPS15 could potentially cost tens of billions in additional dollar-expenditure
for fossil and / or nuclear generation capacity. There is a real possibility
that carbon dioxide and other greenhouse gas (GHG) emission reductions will
miss the California Assembly Bill 32 (CA AB 32) target by a wide margin once
the wRPS15 compensation system is in place. This work presents a set of
analytics tools that show the impact of short-term intermittencies to help
policy makers understand and plan for wRPS15 integration. What are the right
policy choices for RPS that include wind energy?
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 23:42:09 GMT""}]","2016-09-08"
"1002.2244","Mahdi Cheraghchi","Mahdi Cheraghchi","Improved Constructions for Non-adaptive Threshold Group Testing","Revised draft of the full version. Contains various edits and a new
  lower bounds section. Preliminary version appeared in Proceedings of the 37th
  International Colloquium on Automata, Languages and Programming (ICALP), 2010",,,,"cs.DM cs.IT math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The basic goal in combinatorial group testing is to identify a set of up to
$d$ defective items within a large population of size $n \gg d$ using a pooling
strategy. Namely, the items can be grouped together in pools, and a single
measurement would reveal whether there are one or more defectives in the pool.
The threshold model is a generalization of this idea where a measurement
returns positive if the number of defectives in the pool reaches a fixed
threshold $u > 0$, negative if this number is no more than a fixed lower
threshold $\ell < u$, and may behave arbitrarily otherwise. We study
non-adaptive threshold group testing (in a possibly noisy setting) and show
that, for this problem, $O(d^{g+2} (\log d) \log(n/d))$ measurements (where $g
:= u-\ell-1$ and $u$ is any fixed constant) suffice to identify the defectives,
and also present almost matching lower bounds. This significantly improves the
previously known (non-constructive) upper bound $O(d^{u+1} \log(n/d))$.
Moreover, we obtain a framework for explicit construction of measurement
schemes using lossless condensers. The number of measurements resulting from
this scheme is ideally bounded by $O(d^{g+3} (\log d) \log n)$. Using
state-of-the-art constructions of lossless condensers, however, we obtain
explicit testing schemes with $O(d^{g+3} (\log d) qpoly(\log n))$ and
$O(d^{g+3+\beta} poly(\log n))$ measurements, for arbitrary constant $\beta >
0$.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 23:42:28 GMT""},{""version"":""v2"",""created"":""Mon, 1 Aug 2011 20:46:13 GMT""},{""version"":""v3"",""created"":""Fri, 18 Jan 2013 01:14:58 GMT""}]","2013-01-21"
"1002.2245","Jason Jeffries","J. R. Jeffries, N. P. Butch, J. J. Hamlin, S. V. Sinogeikin, W. J.
  Evans, and M. B. Maple","The crystalline lattice of URu_2Si_2 under pressure in the paramagnetic,
  hidden order, and antiferromagnetic states","Withdrawn awaiting further experiments",,,,"cond-mat.str-el cond-mat.other","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  X-ray diffraction experiments under pressure in a diamond anvil cell have
been performed to gauge any response of the crystalline lattice of URu2Si2 to
the ""hidden order"" or antiferromagnetic transitions, the latter of which is
accessible only with applied pressure. The ambient-pressure crystal structure
of URu2Si2 persists to high pressure, and structural characterization reveals a
reasonably robust crystal lattice with respect to both of the aforementioned
temperature-induced electronic transitions. Coupling between the lattice and
the ""hidden order"" transition is reconfirmed to be subtle, and that subtle
sensitivity is extended to the antiferromagnetic transition. The
pressure-dependent evolution of the lattice parameters indicates a slightly
anisotropic compression of the unit cell, which results in a decrease in the
lattice c/a ratio with increasing pressure. From compression data, the bulk
modulus is estimated to be B_0~190 GPa. While the unit cell volume undergoes
compression, the Ru-Si layers separating the U planes evince an apparent
""flattening,"" resulting in a more 2D-like structure and an increased volume per
U ion.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 23:58:40 GMT""},{""version"":""v2"",""created"":""Mon, 27 Sep 2010 23:48:50 GMT""}]","2010-09-29"
"1002.2246","Minghui Zhu","Minghui Zhu and Sonia Martinez","On the convergence time of asynchronous distributed quantized averaging
  algorithms","16 pages, no figure",,,,"math.OC","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We come up with a class of distributed quantized averaging algorithms on
asynchronous communication networks with fixed, switching and random
topologies. The implementation of these algorithms is subject to the realistic
constraint that the communication rate, the memory capacities of agents and the
computation precision are finite. The focus of this paper is on the study of
the convergence time of the proposed quantized averaging algorithms. By
appealing to random walks on graphs, we derive polynomial bounds on the
expected convergence time of the algorithms presented.
","[{""version"":""v1"",""created"":""Wed, 10 Feb 2010 23:52:27 GMT""}]","2010-02-12"
"1002.2247","Hoonkyung Lee","Hoonkyung Lee, Bing Huang, Wenhui Duan, and Jisoon Ihm","Beryllium-dihydrogen complexes on nanostructures","12 pages, 3 figures",,"10.1063/1.3387754",,"cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using the pseudopotential density functional method, we find that a Be atom
on a nanostructure with H2 molecules forms a Be-dihydrogen complex through the
hybridization of the Be s or p orbits with the H2 sigma orbits and the binding
energy of the H2 molecules is in the range of ~0.3 - 0.8 eV/H2. We also study
Be-dihydrogen complexes on various nanostructures and demonstrate the
feasibility of the application of the complexes to a hydrogen storage medium
that operates near room temperature and ambient pressure.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 00:31:07 GMT""}]","2015-05-18"
"1002.2248","Fabricio Toscano","Fernando Nicacio, Raphael N. P. Maia, Fabricio Toscano and Raul O.
  Vallejos","Phase Space Structure of Generalized Gaussian Cat States","12 pages, 6 figures, submitted to Physical Review A",,"10.1016/j.physleta.2010.08.076",,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We analyze generalized Gaussian cat states obtained by superposing arbitrary
Gaussian states, e.g., a coherent state and a squeezed state. The Wigner
functions of such states exhibit the typical pair of Gaussian hills plus an
interference term which presents a novel structure, as compared with the
standard superposition of coherent states (degenerate case). We prove that, in
any dimensions, the structure of the interference term is characterized by a
particular quadratic form; in one degree of freedom the phase is hyperbolic.
This phase-space structure survives the action of a thermal reservoir. We also
discuss certain superpositions of {\em mixed} Gaussian states generated by
conditional Gaussian operations or Kerr-type dynamics on thermal states.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 00:38:34 GMT""}]","2015-05-18"
"1002.2249","Yoo Jang Song","Yoo Jang Song, Jin Soo Ghim, Byeong Hun Min, Yong Seung Kwon, Myung
  Hwa Jung, and Jong-Soo Rhyee","Synthesis, anisotropy, and superconducting properties of LiFeAs single
  crystal","4 pages, 4 figures","Appl. Phys. Lett. 96, 212508 (2010)","10.1063/1.3435472",,"cond-mat.supr-con cond-mat.mtrl-sci","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A LiFeAs single crystal with $T_c^{onset}$$\sim$19.7 K was grown successfully
in a sealed tungsten crucible using the Bridgeman method. The electrical
resistivity experiments revealed a ratio of room temperature to residual
resistivity (RRR) of approximately 46 and 18 for the in-plane and out-of plane
directions. The estimated anisotropic resistivity, $\gamma_\rho$=$\rho_c$ /
$\rho_{ab}$, was approximately 3.3 at $T_c^{onset}$. The upper critical fields
had large $H_{c2} ^{\shortparallel ab}$ and $H_{c2}^{\shortparallel c}$ values
of 83.4 T and 72.5 T, respectively, and an anisotropy ratio is
$\gamma_H$=$H_{c2}^{\shortparallel ab}$ / $H_{c2} ^{\shortparallel
c}$$\sim$1.15. The high upper critical field value and small anisotropy
highlight the potential use of LiFeAs in a variety of applications. The
calculated critical current density $(J_c)$ from the $M$-$H$ loop is
approximately 10$^3$ A/cm$^2$
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 00:49:02 GMT""}]","2010-06-01"
"1002.2250","Robert Whittlesey","Robert W. Whittlesey, Sebastian Liska and John O. Dabiri","Fish schooling as a basis for vertical axis wind turbine farm design","Submitted for publication in BioInspiration and Biomimetics. Note:
  The technology described in this paper is protected under both US and
  international pending patents filed by the California Institute of Technology",,"10.1088/1748-3182/5/3/035005",,"physics.flu-dyn physics.bio-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Most wind farms consist of horizontal axis wind turbines (HAWTs) due to the
high power coefficient (mechanical power output divided by the power of the
free-stream air through the turbine cross-sectional area) of an isolated
turbine. However when in close proximity to neighbouring turbines, HAWTs suffer
from a reduced power coefficient. In contrast, previous research on vertical
axis wind turbines (VAWTs) suggests that closely-spaced VAWTs may experience
only small decreases (or even increases) in an individual turbine's power
coefficient when placed in close proximity to neighbours, thus yielding much
higher power outputs for a given area of land. A potential flow model of
inter-VAWT interactions is developed to investigate the effect of changes in
VAWT spatial arrangement on the array performance coefficient, which compares
the expected average power coefficient of turbines in an array to a
spatially-isolated turbine. A geometric arrangement based on the configuration
of shed vortices in the wake of schooling fish is shown to significantly
increase the array performance coefficient based upon an array of 16x16 wind
turbines. Results suggest increases in power output of over one order of
magnitude for a given area of land as compared to HAWTs.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 00:51:16 GMT""}]","2015-05-18"
"1002.2251","Steve Yaeli","Steve Yaeli, Ron Meir","MSE-based analysis of optimal tuning functions predicts phenomena
  observed in sensory neurons","Submitted to Frontiers in Computational Neuroscience",,,,"q-bio.NC q-bio.QM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Biological systems display impressive capabilities in effectively responding
to environmental signals in real time. There is increasing evidence that
organisms may indeed be employing near optimal Bayesian calculations in their
decision-making. An intriguing question relates to the properties of optimal
encoding methods, namely determining the properties of neural populations in
sensory layers that optimize performance, subject to physiological constraints.
Within an ecological theory of neural encoding/decoding, we show that optimal
Bayesian performance requires neural adaptation which reflects environmental
changes. Specifically, we predict that neuronal tuning functions possess an
optimal width, which increases with prior uncertainty and environmental noise,
and decreases with the decoding time window. Furthermore, even for static
stimuli, we demonstrate that dynamic sensory tuning functions, acting at
relatively short time scales, lead to improved performance. Interestingly, the
narrowing of tuning functions as a function of time was recently observed in
several biological systems. Such results set the stage for a functional theory
which may explain the high reliability of sensory systems, and the utility of
neuronal adaptation occurring at multiple time scales.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 15:39:20 GMT""}]","2010-02-12"
"1002.2252","Marta Lewicka","Marta Lewicka, L. Mahadevan, Reza Pakzad","The von Karman equations for plates with residual strain","26 pages",,"10.1098/rspa.2010.0138",,"math.AP math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We provide a derivation of the Foppl-von Karman equations for the shape of
and stresses in an elastic plate with residual strains. These might arise from
a range of causes: inhomogeneous growth, plastic deformation, swelling or
shrinkage driven by solvent absorption. Our analysis gives rigorous bounds on
the convergence of the three dimensional equations of elasticity to the
low-dimensional description embodied in the plate-like description of laminae
and thus justifies a recent formulation of the problem to the shape of growing
leaves. It also formalizes a procedure that can be used to derive other
low-dimensional descriptions of active materials.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 01:08:25 GMT""}]","2015-05-18"
"1002.2253","Takashi Onaka","Takashi Onaka, Hiroko Matsumoto, Itsuki Sakon, and Hidehiro Kaneda","Detection of unidentified infrared bands in a Halpha filament in the
  dwarf galaxy NGC1569 with AKARI","8 pages, 5 figures, to appear in Astronomy and Astrophysics",,"10.1051/0004-6361/200913770",,"astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We performed observations of NGC1569 for 6 infrared bands (3.2, 4.1, 7, 11,
15, and 24 micron) with the Infrared Camera (IRC) onboard AKARI. Near- to
mid-infrared (2--13 micron) spectroscopy of a Halpha filament was also carried
out with the IRC.
  The extended structure associated with a Halpha filament appears bright at 7
micron, suggesting that the filament is bright at the UIR band emission.
Follow-up spectroscopic observations with the IRC confirm the presence of 6.2,
7.7, and 11.3 micron emission in the filament. The filament spectrum exhibits
strong 11.3 micron UIR band emission relative to the 7.7 micron band compared
to the galaxy disk observed with the Infrared Spectrograph on Spitzer. The
near-infrared spectrum also suggests the presence of excess continuum emission
in 2.5--5 micron in the filament.
  The Halpha filament is thought to have been formed by the galactic outflow
originating from the star-formation activity in the disk of NGC1569. The
destruction timescale of the UIR band carriers in the outflow is estimated to
be much shorter (~ 1.3 x 10^3 yr) than the timescale of the outflow (~ 5.3
Myr). Thus it is unlikely that the band carriers survive the outflow
environment. Alternatively, we suggest that the band carriers in the filaments
may be produced by the fragmentation of large carbonaceous grains in shocks,
which produces the Halpha emission. The NIR excess continuum emission cannot be
accounted for by free-free emission alone and a hot dust contribution may be
needed, although the free-free emission intensity estimated from HI
recombination lines has a large uncertainty.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 01:20:35 GMT""}]","2015-05-18"
"1002.2254","Ben Green","Ben Green, Terence Tao","Yet another proof of Szemeredi's theorem","6 page note, to appear in the proceedings of a conference in honour
  of the 70th birthday of Endre Szemeredi",,,,"math.NT math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using the density-increment strategy of Roth and Gowers, we derive
Szemeredi's theorem on arithmetic progressions from the inverse conjectures
GI(s) for the Gowers norms, recently established by the authors and Ziegler.
","[{""version"":""v1"",""created"":""Thu, 11 Feb 2010 01:45:56 GMT""},{""version"":""v2"",""created"":""Sun, 20 Jun 2010 17:13:05 GMT""}]","2010-06-22"
